content,tweet_url,image_url
no,https://twitter.com/FukJoeyBiden/status/1821685859097399391,https://pbs.twimg.com/media/GUftoj5W8AAkOZD.jpg
no,https://twitter.com/mariachisanta/status/1821685853925888166,https://pbs.twimg.com/media/GUfth1gXoAAAhoQ.jpg
yes,https://twitter.com/GlenHeywood1/status/1821685834132943226,https://pbs.twimg.com/media/GUftnJ3WUAAx0lY.jpg
no,https://twitter.com/GlenHeywood1/status/1821685834132943226,https://pbs.twimg.com/media/GUftnKcWQAA3u7W.jpg
yes,https://twitter.com/GlenHeywood1/status/1821685834132943226,https://pbs.twimg.com/media/GUftnLTWgAA7SJt.jpg
no,https://twitter.com/GlenHeywood1/status/1821685834132943226,https://pbs.twimg.com/media/GUftnMAWAAAFE9b.jpg
no,https://twitter.com/KelleyGrey123/status/1821685832312373379,https://pbs.twimg.com/media/GUftm7nW4AAjfOc.jpg
no,https://twitter.com/lmmowens/status/1821685823755944357,https://pbs.twimg.com/media/GUftmhwXAAATJ2q.jpg
no,https://twitter.com/trumpgirlmk/status/1821685820937662723,https://pbs.twimg.com/media/GUftmPEXQAAG-Ns.jpg
yes,https://twitter.com/evaingrid599/status/1821685811785662854,https://pbs.twimg.com/media/GUftl0rWoAA7L1N.jpg
no,https://twitter.com/jc_bradbury/status/1821685802549563668,https://pbs.twimg.com/media/GUftg2fWAAEIOWb.jpg
no,https://twitter.com/SwiftiesRise24/status/1821685774267593127,https://pbs.twimg.com/media/GUftjtWXQAAmmBg.jpg
no,https://twitter.com/PrinceOfWhale15/status/1821685766298415387,https://pbs.twimg.com/media/GUftjJeWAAAsZv3.jpg
yes,https://twitter.com/DarkMagaCoin/status/1821685757674975257,https://pbs.twimg.com/media/GUftKHwW8AA7439.jpg
no,https://twitter.com/EltharH/status/1821685741367234918,https://pbs.twimg.com/media/GUfteImWYAATCqh.png
no,https://twitter.com/ILA_NewsX/status/1821685710992388394,https://pbs.twimg.com/media/GUftea2a8AADV69.jpg
no,https://twitter.com/vaato5455/status/1821685710992371880,https://pbs.twimg.com/media/GUftfOebkAAkGDA.jpg
no,https://twitter.com/vaato5455/status/1821685710992371880,https://pbs.twimg.com/media/GUftfnva8AM2eyf.jpg
no,https://twitter.com/vaato5455/status/1821685710992371880,https://pbs.twimg.com/media/GUftf6ZbAAAlnGi.jpg
yes,https://twitter.com/chukar22/status/1821685701097984032,https://pbs.twimg.com/media/GUftfYebgAAYv4t.jpg
no,https://twitter.com/maga0526m/status/1821685700812796141,https://pbs.twimg.com/media/GUftfYcXEAE0v7L.jpg
no,https://twitter.com/FukJoeyBiden/status/1821685688032473348,https://pbs.twimg.com/media/GUftelbXgAAACkq.jpg
no,https://twitter.com/FukJoeyBiden/status/1821685688032473348,https://pbs.twimg.com/media/GUftelbXgAM1Ml_.jpg
no,https://twitter.com/FukJoeyBiden/status/1821685688032473348,https://pbs.twimg.com/media/GUftelbXkAEQHR4.jpg
no,https://twitter.com/FukJoeyBiden/status/1821685688032473348,https://pbs.twimg.com/media/GUftelbWUAA-5qY.jpg
no,https://twitter.com/SpringCountyGOP/status/1821685672811299246,https://pbs.twimg.com/media/GUftdyuXYAArXt7.jpg
yes,https://twitter.com/Sarah_Maga24/status/1821685665836433674,https://pbs.twimg.com/media/GUftdXlXkAAz4jB.jpg
no,https://twitter.com/1544PECGoldwing/status/1821685659423080580,https://pbs.twimg.com/media/GUftdDcW8AA4WDc.jpg
yes,https://twitter.com/SwiftiesRise24/status/1821685654717190196,https://pbs.twimg.com/media/GUftcxVXYAAFawZ.jpg
yes,https://twitter.com/asclepiasyriaca/status/1821685639026184390,https://pbs.twimg.com/media/GUftaH9XwAAd_pG.jpg
yes,https://twitter.com/asclepiasyriaca/status/1821685639026184390,https://pbs.twimg.com/media/GUftaH7WkAEJ9Uz.jpg
yes,https://twitter.com/asclepiasyriaca/status/1821685639026184390,https://pbs.twimg.com/media/GUftaJxXgAAzAEa.jpg
yes,https://twitter.com/asclepiasyriaca/status/1821685639026184390,https://pbs.twimg.com/media/GUftaH-W0AAw_ia.jpg
no,https://twitter.com/ChicagosLoneCon/status/1821685615093494006,https://pbs.twimg.com/media/GUftaPIXcAA5-ZG.jpg
no,https://twitter.com/ChicagosLoneCon/status/1821685615093494006,https://pbs.twimg.com/media/GUftaPKXsAAyv1r.jpg
no,https://twitter.com/iheartospreys/status/1821685612937662805,https://pbs.twimg.com/media/GUftH5EWEAAdeMu.jpg
no,https://twitter.com/team_trump1/status/1821685609418911752,https://pbs.twimg.com/media/GUftZfCWEAAZBkC.jpg
no,https://twitter.com/79Wahoo/status/1821685605534732644,https://pbs.twimg.com/media/GUftZ3bXEAAyFYO.jpg
no,https://twitter.com/joy_gimbel/status/1821685590720495875,https://pbs.twimg.com/media/GUftY7pWoAAHF6y.jpg
no,https://twitter.com/joy_gimbel/status/1821685590720495875,https://pbs.twimg.com/media/GUftY7oWMAANCbJ.jpg
no,https://twitter.com/SwiftiesRise24/status/1821685590149984622,https://pbs.twimg.com/media/GUftY6iWEAAhQsO.jpg
no,https://twitter.com/DebraMMason1/status/1821685581333577911,https://pbs.twimg.com/media/GUftYegXQAALTxy.jpg
no,https://twitter.com/NickL34/status/1821685578251039205,https://pbs.twimg.com/media/GUftX8da8AAV3le.jpg
no,https://twitter.com/NickL34/status/1821685578251039205,https://pbs.twimg.com/media/GUftX8da8AILggi.jpg
no,https://twitter.com/PrairieVeteran/status/1821685570952929463,https://pbs.twimg.com/media/GUftTJ5WMAAAB32.jpg
yes,https://twitter.com/PrairieVeteran/status/1821685570952929463,https://pbs.twimg.com/media/GUftTyfaMAARwhM.jpg
no,https://twitter.com/rodsrevivalhour/status/1821685570067894433,https://pbs.twimg.com/media/GUftXtOasAAxl75.jpg
no,https://twitter.com/ILA_NewsX/status/1821685565034828119,https://pbs.twimg.com/media/GUftV4EXcAEhD0l.png
no,https://twitter.com/Furnkranz/status/1821685562828271803,https://pbs.twimg.com/media/GUftWWMWcAAvZSY.jpg
no,https://twitter.com/TrumpLola/status/1821685555656048699,https://pbs.twimg.com/media/GUftXBDXUAIfvNo.jpg
no,https://twitter.com/N0T_SJWS/status/1821685554829770916,https://pbs.twimg.com/media/GUftM-NXoAAWuzA.png
no,https://twitter.com/47Attempt/status/1821685550396653775,https://pbs.twimg.com/media/GUftWZ-W4AAhXUn.jpg
yes,https://twitter.com/MagaGmo/status/1821685546831507768,https://pbs.twimg.com/media/GUftU8xaQAA2kiK.jpg
no,https://twitter.com/MagaGmo/status/1821685543090155892,https://pbs.twimg.com/media/GUftM65bwAA39J2.jpg
no,https://twitter.com/MagaGmo/status/1821685543090155892,https://pbs.twimg.com/media/GUftM65bcAEDyDk.jpg
no,https://twitter.com/MagaGmo/status/1821685543090155892,https://pbs.twimg.com/media/GUftM63bwAAJjY8.jpg
no,https://twitter.com/Antonia99219423/status/1821685542590771408,https://pbs.twimg.com/media/GUftV-1WoAAss-6.jpg
no,https://twitter.com/CharlotteB87810/status/1821685534068240457,https://pbs.twimg.com/media/GUftVuVWQAEI75j.jpg
no,https://twitter.com/MansfieldNL/status/1821685531018928585,https://pbs.twimg.com/media/GUftVbKXkAA7L6R.jpg
no,https://twitter.com/DebraMMason1/status/1821685529148096695,https://pbs.twimg.com/media/GUftVbvXMAAXVqA.jpg
no,https://twitter.com/SpringCountyGOP/status/1821685514178904225,https://pbs.twimg.com/media/GUftUh8WMAAe1R0.jpg
yes,https://twitter.com/MaliciousMaga/status/1821685482213744984,https://pbs.twimg.com/media/GUftSwlWUAEOFI6.jpg
no,https://twitter.com/theconread/status/1821685462534365356,https://pbs.twimg.com/media/GUftQoSWcAA56oA.jpg
no,https://twitter.com/theconread/status/1821685462534365356,https://pbs.twimg.com/media/GUftQoSXMAAUzJ7.jpg
no,https://twitter.com/theconread/status/1821685462534365356,https://pbs.twimg.com/media/GUftQoPWUAIoqSh.jpg
no,https://twitter.com/theconread/status/1821685462534365356,https://pbs.twimg.com/media/GUftQoVXUAA7FiJ.jpg
no,https://twitter.com/lhlaguna/status/1821685460139438097,https://pbs.twimg.com/media/GUfsE7_a8AIAeAj.jpg
no,https://twitter.com/Ground_app/status/1821685445551649246,https://pbs.twimg.com/media/GUftKSwa4AA6HKN.jpg
no,https://twitter.com/EltharH/status/1821685445526262246,https://pbs.twimg.com/media/GUftODaXoAAYT27.png
yes,https://twitter.com/edschmit2/status/1821685444826034260,https://pbs.twimg.com/media/GUftQcSa8AIEoA5.jpg
no,https://twitter.com/The_audacity100/status/1821685413066502424,https://pbs.twimg.com/media/GUftOfkX0AAJuYV.jpg
no,https://twitter.com/Dlk53/status/1821685405143400678,https://pbs.twimg.com/media/GUftONiXgAAqgDZ.jpg
no,https://twitter.com/VaTechPhiDelt/status/1821685396591231302,https://pbs.twimg.com/media/GUftNtKW8AEhRHN.jpg
no,https://twitter.com/OnlyinFlorida2/status/1821685370469412986,https://pbs.twimg.com/media/GUftL-7WYAAAnW4.jpg
no,https://twitter.com/ItsStillMeAlby/status/1821685365624946859,https://pbs.twimg.com/media/GUftL7cWYAATv_S.jpg
no,https://twitter.com/ItsStillMeAlby/status/1821685365624946859,https://pbs.twimg.com/media/GUftL6zXIAAF1qn.jpg
yes,https://twitter.com/milesulysses/status/1821685350667858202,https://pbs.twimg.com/media/GUftK-0XMAAOY1z.png
yes,https://twitter.com/TennSquireinFL/status/1821685348243562934,https://pbs.twimg.com/media/GUftK4OWEAA9f9n.jpg
no,https://twitter.com/CBiden2020/status/1821685323832648106,https://pbs.twimg.com/media/GUftJaVXQAERe6b.jpg
no,https://twitter.com/magaVPcoin/status/1821685320162930937,https://pbs.twimg.com/media/GUBtVXiXEAAAfbo.jpg
no,https://twitter.com/TifaAuntie/status/1821685302110433631,https://pbs.twimg.com/media/GUftIO5X0AE4bHX.jpg
no,https://twitter.com/_ReaalAmerican_/status/1821685298952044584,https://pbs.twimg.com/media/GUftH9PXwAAvY32.jpg
no,https://twitter.com/SamJuneau/status/1821685293356818735,https://pbs.twimg.com/media/GUftHnXXwAAheNX.jpg
no,https://twitter.com/tellnolies0/status/1821685284834349371,https://pbs.twimg.com/media/GUftHIhWkAE1HXL.jpg
yes,https://twitter.com/tellnolies0/status/1821685284834349371,https://pbs.twimg.com/media/GUftHIhXAAAWr29.jpg
no,https://twitter.com/tellnolies0/status/1821685284834349371,https://pbs.twimg.com/media/GUftHIjX0AAf6GD.jpg
no,https://twitter.com/tellnolies0/status/1821685284834349371,https://pbs.twimg.com/media/GUftHIhXwAAa3lf.jpg
no,https://twitter.com/xtremelywoke/status/1821685274289828089,https://pbs.twimg.com/media/GUftGbbXgAEcY3e.jpg
no,https://twitter.com/MNMysterys89/status/1821685269814530426,https://pbs.twimg.com/media/GUftGYIXwAAbOUP.jpg
no,https://twitter.com/AlanMayUSA/status/1821685265871859908,https://pbs.twimg.com/media/GUftGHwXEAAelYl.jpg
yes,https://twitter.com/Cryptflodo/status/1821685262088650958,https://pbs.twimg.com/media/GUftF5sa8AALtfY.jpg
no,https://twitter.com/hellsunicorn/status/1821685254437920913,https://pbs.twimg.com/media/GUftFVLXUAAuPWb.jpg
no,https://twitter.com/PrinceOfWhale15/status/1821685252944707955,https://pbs.twimg.com/media/GUftFV9WUAARnuF.jpg
no,https://twitter.com/SeptemberVon/status/1821685247995736343,https://pbs.twimg.com/media/GUftFAza8AAJftH.jpg
no,https://twitter.com/Chinese_Surfer/status/1821685238071751026,https://pbs.twimg.com/media/GUftEdTXYAAvNBP.jpg
no,https://twitter.com/PDDOPN/status/1821685231260229837,https://pbs.twimg.com/media/GUftC7PW4AAORJx.jpg
no,https://twitter.com/PDDOPN/status/1821685231260229837,https://pbs.twimg.com/media/GUftDjbWUAApqOW.png
no,https://twitter.com/DebraMMason1/status/1821685190650921200,https://pbs.twimg.com/media/GUftBvLXkAAQ0u7.jpg
no,https://twitter.com/Stop_Coddling/status/1821685188021379567,https://pbs.twimg.com/media/GUftAzGXYAEBKFT.jpg
no,https://twitter.com/Knesix/status/1821685158103155142,https://pbs.twimg.com/media/GUfs_rHXsAAO5WS.jpg
no,https://twitter.com/NoobHammer3000/status/1821685151707099383,https://pbs.twimg.com/media/GUfs_gdaMAAduJU.jpg
no,https://twitter.com/PetrovicPars/status/1821685147290497036,https://pbs.twimg.com/media/GUfs_GMWIAASj-0.jpg
no,https://twitter.com/AzPatriotMAGA/status/1821685134837608641,https://pbs.twimg.com/media/GUfs-YWbcAAyVLY.jpg
no,https://twitter.com/vaato5455/status/1821685133872906529,https://pbs.twimg.com/media/GUfs-bqa8AIxZOS.jpg
no,https://twitter.com/Linda82982011/status/1821685116529172914,https://pbs.twimg.com/media/GUfszXpXMAEvLhv.jpg
no,https://twitter.com/chickadee_right/status/1821685110368039084,https://pbs.twimg.com/media/GUfsxLMaYAARVQD.jpg
no,https://twitter.com/Gaillovesgolf/status/1821685109403349440,https://pbs.twimg.com/media/GUfs88YXoAAarlY.jpg
no,https://twitter.com/1StephenThomas/status/1821685108593627615,https://pbs.twimg.com/media/GUfs8vcXEAAm9ZB.jpg
no,https://twitter.com/1StephenThomas/status/1821685108593627615,https://pbs.twimg.com/media/GUfs8vcXwAAwuRb.jpg
yes,https://twitter.com/ILA_NewsX/status/1821685092550635843,https://pbs.twimg.com/media/GUfs6MIa8AAWgVq.png
no,https://twitter.com/GfromLA323/status/1821685087555248355,https://pbs.twimg.com/media/GUfs7VRbIAAw3KC.jpg
no,https://twitter.com/AlanMayUSA/status/1821685082001928691,https://pbs.twimg.com/media/GUfs7cWXIAAvBKz.jpg
no,https://twitter.com/BOLDJOE/status/1821685081511227436,https://pbs.twimg.com/media/GUfs7L4WgAAoM1a.jpg
no,https://twitter.com/MagaXMedia/status/1821685054306746829,https://pbs.twimg.com/media/GUfs5xMWAAADzqS.jpg
no,https://twitter.com/X53436309/status/1821685043535945762,https://pbs.twimg.com/media/GUfs5FNWcAAeDqG.jpg
no,https://twitter.com/LADYGABBARKJ/status/1821685034258198530,https://pbs.twimg.com/media/GUfs4h6WYAAbD4J.jpg
no,https://twitter.com/DukerMolly/status/1821685013232152948,https://pbs.twimg.com/media/GUfs2-YasAAz9cj.jpg
no,https://twitter.com/DukerMolly/status/1821685013232152948,https://pbs.twimg.com/media/GUfs27xaIAAN56C.jpg
no,https://twitter.com/DukerMolly/status/1821685013232152948,https://pbs.twimg.com/media/GUfs273bcAAoQ8b.jpg
no,https://twitter.com/DukerMolly/status/1821685013232152948,https://pbs.twimg.com/media/GUfs28bXQAADZWM.jpg
no,https://twitter.com/RealTweetofMe/status/1821684995666104546,https://pbs.twimg.com/media/GUfsR4ZXYAElt3Z.jpg
no,https://twitter.com/PrinceOfWhale15/status/1821684984324759602,https://pbs.twimg.com/media/GUfs1stWgAAtvyT.jpg
no,https://twitter.com/CMWalkerhawaii/status/1821684980613091433,https://pbs.twimg.com/media/GUfs1Haa8AAUd7d.jpg
no,https://twitter.com/conservfam7/status/1821684976745648487,https://pbs.twimg.com/media/GUfs1HIX0AEepQ0.jpg
no,https://twitter.com/RethinkingEve/status/1821684976737501476,https://pbs.twimg.com/media/GUfs1HXXEAEq-4f.jpg
no,https://twitter.com/RethinkingEve/status/1821684976737501476,https://pbs.twimg.com/media/GUfs1HWXYAAP3r8.jpg
no,https://twitter.com/RethinkingEve/status/1821684976737501476,https://pbs.twimg.com/media/GUfs1HXWkAEyTXy.jpg
no,https://twitter.com/RethinkingEve/status/1821684976737501476,https://pbs.twimg.com/media/GUfs1HYWsAEL10Q.jpg
no,https://twitter.com/stevenj05456503/status/1821684974158016650,https://pbs.twimg.com/media/GUfs09ObgAAOqvd.jpg
no,https://twitter.com/BuckEngland4/status/1821684969300992261,https://pbs.twimg.com/media/GUfs014W4AAFVbY.jpg
no,https://twitter.com/josettecaruso/status/1821684969170718953,https://pbs.twimg.com/media/GUfs0scWQAE95ew.jpg
no,https://twitter.com/LizzCalling/status/1821684947322577314,https://pbs.twimg.com/media/GUfswgQXsAAK8T3.png
no,https://twitter.com/hoshuNIPPON2684/status/1821684943388549497,https://pbs.twimg.com/media/GUfszMAWAAE2-JM.jpg
no,https://twitter.com/angelwolf9/status/1821684940439695734,https://pbs.twimg.com/media/GUfszJaWMAA5asy.jpg
no,https://twitter.com/LarryDeanDan/status/1821684939773120708,https://pbs.twimg.com/media/GUfszHeXUAAG1-f.jpg
no,https://twitter.com/LarryDeanDan/status/1821684939773120708,https://pbs.twimg.com/media/GUfszHfWkAAe4PN.jpg
yes,https://twitter.com/WordMan412/status/1821684928154914868,https://pbs.twimg.com/media/GUfsyPJW0AAKVOP.jpg
no,https://twitter.com/mariachisanta/status/1821684914003059115,https://pbs.twimg.com/media/GUfsvy8WsAAm523.jpg
no,https://twitter.com/DSagerser/status/1821684909297045965,https://pbs.twimg.com/media/GUfsxX2XgAAMg_E.jpg
no,https://twitter.com/The_HistOracle/status/1821684904528417107,https://pbs.twimg.com/media/GUfsxEOW8AA6_1M.jpg
no,https://twitter.com/NickDokoozlian/status/1821684903299416559,https://pbs.twimg.com/media/GUfswrgaEAE6jCz.jpg
no,https://twitter.com/_ReaalAmerican_/status/1821684888892010957,https://pbs.twimg.com/media/GUfswFKWwAA9Dz5.jpg
yes,https://twitter.com/AguaAzul777/status/1821684888866537844,https://pbs.twimg.com/media/GUfswIXWgAAe39c.jpg
no,https://twitter.com/AguaAzul777/status/1821684888866537844,https://pbs.twimg.com/media/GUfswIhWYAASB88.jpg
