content,tweet_url,image_url
no,https://twitter.com/Don_UCF/status/1808975134562091062,https://pbs.twimg.com/media/GRrFS0DXUAAhXjG.jpg
no,https://twitter.com/Don_UCF/status/1808975134562091062,https://pbs.twimg.com/media/GRrFS0DXkAAjfgN.jpg
no,https://twitter.com/M0NK3Y_G1RL/status/1816292671675388054,https://pbs.twimg.com/media/GTTEjvMaYAAXH8v.jpg
yes,https://twitter.com/M0NK3Y_G1RL/status/1816292671675388054,https://pbs.twimg.com/media/GTTEjvKaYAME--V.jpg
no,https://twitter.com/Mari59086051751/status/1808838634050621677,https://pbs.twimg.com/media/GRpJF6aWEAAIMAB.jpg
no,https://twitter.com/17samshaw/status/1809992710079848892,https://pbs.twimg.com/media/GR5iTZPbgAAc41w.jpg
no,https://twitter.com/ReclutadoraVic/status/1816862382972633378,https://pbs.twimg.com/media/GTbKtYaXIAA1AWI.jpg
no,https://twitter.com/kristyshl/status/1808394654519644631,https://pbs.twimg.com/media/GRi1WcAaoAA3QWl.png
no,https://twitter.com/autumnh75/status/1807569179454640182,https://pbs.twimg.com/media/GRXGgsPXkAEmWEa.png
no,https://twitter.com/insanitylater3/status/1816424841680986295,https://pbs.twimg.com/media/GTU8w86WcAAc4Go.jpg
no,https://twitter.com/insanitylater3/status/1816424841680986295,https://pbs.twimg.com/media/GTU8w8BWMAEhkZl.jpg
no,https://twitter.com/insanitylater3/status/1816424841680986295,https://pbs.twimg.com/media/GTU8w88XQAAGyMN.jpg
yes,https://twitter.com/riderinsky/status/1815813103852069039,https://pbs.twimg.com/media/GTMQZMfbcAA-9u_.jpg
no,https://twitter.com/b_needleman/status/1808401888141885704,https://pbs.twimg.com/media/GRi7428X0AApfgN.jpg
no,https://twitter.com/EMH1183/status/1807826489632534793,https://pbs.twimg.com/media/GRawnL5XIAERRir.jpg
yes,https://twitter.com/rileyeas/status/1815653266832654697,https://pbs.twimg.com/media/GTJ_BdnWgAEme58.jpg
no,https://twitter.com/YouWreckMe/status/1816178643716170211,https://pbs.twimg.com/media/GTRc2jiWEAAAy5C.jpg
no,https://twitter.com/luxuripremium_s/status/1816758915142680633,https://pbs.twimg.com/media/GTZsYM2aMAA4N-q.png
yes,https://twitter.com/DarkMagaCoin/status/1816228023848350032,https://pbs.twimg.com/media/GTSJucRWcAAKESC.jpg
no,https://twitter.com/yp_mtl/status/1816884682966925460,https://pbs.twimg.com/media/GTbeLeuW8AAwCh8.jpg
no,https://twitter.com/MarB40854037/status/1809098879473717739,https://pbs.twimg.com/media/GRs1QLDWkAAv5Aa.jpg
no,https://twitter.com/KnoxHouseSales/status/1808244865022808191,https://pbs.twimg.com/media/GRgtHVCXsAEvpAM.jpg
yes,https://twitter.com/BadrobotLinda/status/1816586320522690743,https://pbs.twimg.com/media/GTXPoNsWgAAp6w1.jpg
yes,https://twitter.com/cryptolor56/status/1808988496964825589,https://pbs.twimg.com/media/GRrRcrdWYAAWlcZ.jpg
no,https://twitter.com/TheBucksZone/status/1816550855744655606,https://pbs.twimg.com/media/GTWvUT3XkAA2zVb.jpg
no,https://twitter.com/DnalorHock/status/1815848008098988495,https://pbs.twimg.com/media/GTMwI7jXgAE2Jh6.jpg
no,https://twitter.com/XboxLiveGOP/status/1809437508138115280,https://pbs.twimg.com/media/GRxp0PxXYAIoKUj.jpg
no,https://twitter.com/Cavebear2023/status/1816526179052232842,https://pbs.twimg.com/media/GTWY7wLXAAAital.jpg
no,https://twitter.com/marikosegawa/status/1807571951667610000,https://pbs.twimg.com/media/GRXJG9vaoAERgP3.jpg
no,https://twitter.com/V_of_Europe/status/1809284826416951459,https://pbs.twimg.com/media/GRve9dnWEAEVCqp.jpg
no,https://twitter.com/maga2kyo1/status/1808667512760058300,https://pbs.twimg.com/media/GRmthBObMAEogFb.jpg
no,https://twitter.com/AneczkaKon69192/status/1807801881940353186,https://pbs.twimg.com/media/GRaaOfCbMAAEz1W.jpg
no,https://twitter.com/jgmac1106/status/1808096363290181849,https://pbs.twimg.com/media/GRel_foW0AAp3j_.jpg
no,https://twitter.com/Swamphater16/status/1807779079472504885,https://pbs.twimg.com/media/GRaFfeWXUAIxIG5.jpg
no,https://twitter.com/trumprealparody/status/1816592280846746006,https://pbs.twimg.com/media/GTXVCxFW8AAkpMj.jpg
no,https://twitter.com/GogginWalters/status/1807762951924768798,https://pbs.twimg.com/media/GRZ20oKWUAAGixU.jpg
no,https://twitter.com/ricowallace/status/1808177455469138311,https://pbs.twimg.com/media/GRfv0FaXIBAysJD.jpg
no,https://twitter.com/marinemab5555/status/1816978827022606606,https://pbs.twimg.com/media/GTc0nT6WEAA_FQk.jpg
no,https://twitter.com/GettyImagesNews/status/1816213686354165792,https://pbs.twimg.com/media/GTR3eshWAAALdGN.jpg
no,https://twitter.com/GettyImagesNews/status/1816213686354165792,https://pbs.twimg.com/media/GTR3oBdXIAAbAbk.jpg
no,https://twitter.com/enjakeETB/status/1808821260052205724,https://pbs.twimg.com/media/GRo5RW2W0AEPEBS.png
no,https://twitter.com/congressoemfoco/status/1815806449521496532,https://pbs.twimg.com/media/GTMJLWUXYAEf1wH.jpg
yes,https://twitter.com/FranDasi3/status/1816488189873578400,https://pbs.twimg.com/media/GTV2Yc_XsAEfjs8.jpg
yes,https://twitter.com/TorstenProchnow/status/1808495909547778332,https://pbs.twimg.com/media/GRkRcOFWMAAyXAO.jpg
no,https://twitter.com/Sentinel2NO/status/1809420114711773442,https://pbs.twimg.com/media/GRxaAWJbQAA4Mzt.jpg
no,https://twitter.com/Coste1Costello/status/1815771046194335953,https://pbs.twimg.com/media/GTLqI7dXAAAB1GU.jpg
no,https://twitter.com/DonOffie/status/1816085593564041727,https://pbs.twimg.com/media/GTQINRkXQAAzAhF.jpg
no,https://twitter.com/JaneSA78769249/status/1816463272000077976,https://pbs.twimg.com/media/GTVftiYbsAAgemE.jpg
no,https://twitter.com/Ossifurr/status/1809592316258058305,https://pbs.twimg.com/media/GRz2m4gbMAAH2Sc.jpg
no,https://twitter.com/NYCGuy1882/status/1815832303148675555,https://pbs.twimg.com/media/GTMh2soXIAIwyvU.jpg
no,https://twitter.com/NYCGuy1882/status/1815832303148675555,https://pbs.twimg.com/media/GTMh2snXIAAj3Bs.jpg
no,https://twitter.com/RodPhil78212531/status/1807626892280750214,https://pbs.twimg.com/media/GRX7E0YWwAAVsVy.jpg
yes,https://twitter.com/JBisAlwaysRight/status/1808846544449290408,https://pbs.twimg.com/media/GRpQWLAWMAAJPzF.jpg
no,https://twitter.com/PygmyClay/status/1808508163987030194,https://pbs.twimg.com/media/GRkcicYbQAA4N1G.jpg
no,https://twitter.com/dontdemdownsrq/status/1809542592897376484,https://pbs.twimg.com/media/GRzJM2aW0AECipo.jpg
no,https://twitter.com/RSSNEWSUPDATE/status/1807806329823674480,https://pbs.twimg.com/media/GRaeReLW8AA1USb.jpg
no,https://twitter.com/scottfromsaline/status/1808951392784298052,https://pbs.twimg.com/media/GRqvmZZbMAA_xev.jpg
no,https://twitter.com/just1xoxo/status/1809561418892488824,https://pbs.twimg.com/media/GRzag_mWMAAzUkJ.jpg
no,https://twitter.com/USA_KAGA_2020/status/1809294956621594704,https://pbs.twimg.com/media/GRvoLDtacAIrrcb.jpg
no,https://twitter.com/gmasonFL/status/1816253721820491979,https://pbs.twimg.com/media/GTShGv9XMAAdpCZ.png
no,https://twitter.com/AbiVVanKenabi/status/1815814270392672474,https://pbs.twimg.com/media/GTMRdL9WEAAx3JJ.jpg
no,https://twitter.com/FlGrownPatriot/status/1808171520289554923,https://pbs.twimg.com/media/GRfqajqXoAA3xcH.jpg
no,https://twitter.com/Auntiemegan7/status/1816852431910695069,https://pbs.twimg.com/media/GTbBpL0XEAALw8h.jpg
no,https://twitter.com/kelvarnson/status/1816818007550951548,https://pbs.twimg.com/media/GTaiTYUagAQr3jf.jpg
no,https://twitter.com/InThruTheWindow/status/1808571156108062874,https://pbs.twimg.com/media/GRlUhETbMAEvHyE.png
no,https://twitter.com/mackintracey1/status/1808562697073553490,https://pbs.twimg.com/media/GRlOL-baUAE9fwF.jpg
no,https://twitter.com/UnFluenced_Rant/status/1816367242675724404,https://pbs.twimg.com/media/GTUIVsPWsAATxzF.png
yes,https://twitter.com/ZZEDITOR/status/1808593914900984009,https://pbs.twimg.com/media/GRlqVOTXQAAcLlw.jpg
no,https://twitter.com/CatHaven23/status/1808570259122893215,https://pbs.twimg.com/media/GRlVD6mboAA9Ws3.jpg
no,https://twitter.com/SavageOld19174/status/1809575295344607596,https://pbs.twimg.com/media/GRznEQjXQAAkhr3.jpg
no,https://twitter.com/NathanAnde39420/status/1816307948169122301,https://pbs.twimg.com/media/GTTSU2dWkAAVpNY.jpg
no,https://twitter.com/MagaMagarte/status/1808933848321044543,https://pbs.twimg.com/media/GRqfvwVbMAE-Jke.jpg
no,https://twitter.com/MagaMagarte/status/1808933848321044543,https://pbs.twimg.com/media/GRqfvwZbEAA8Wrn.jpg
yes,https://twitter.com/MagaMagarte/status/1808933848321044543,https://pbs.twimg.com/media/GRqfvwdbMAUmpx3.jpg
no,https://twitter.com/MagaMagarte/status/1808933848321044543,https://pbs.twimg.com/media/GRqfvvuWIAAilZS.jpg
no,https://twitter.com/cloveerr1418720/status/1816008024428790156,https://pbs.twimg.com/media/GTPBlWIWQAEz2CH.jpg
no,https://twitter.com/mthsmrndn/status/1816456440795521211,https://pbs.twimg.com/media/GTVZgWcXcAASYnY.jpg
no,https://twitter.com/fengai_david/status/1808563917947318678,https://pbs.twimg.com/media/GRlPTGZbcAEo7DK.jpg
no,https://twitter.com/kenmeyers340/status/1808262290447249611,https://pbs.twimg.com/media/GRg87SdWkAEPfZe.jpg
no,https://twitter.com/apple_iJUNK/status/1808344992639078820,https://pbs.twimg.com/media/GRiIIbcb0AEPA44.jpg
yes,https://twitter.com/apple_iJUNK/status/1808344992639078820,https://pbs.twimg.com/media/GRiIIbcaYAA12ue.jpg
yes,https://twitter.com/apple_iJUNK/status/1808344992639078820,https://pbs.twimg.com/media/GRiIIbebMAAGyEJ.jpg
no,https://twitter.com/apple_iJUNK/status/1808344992639078820,https://pbs.twimg.com/media/GRiIIbdasAAXV1q.jpg
yes,https://twitter.com/givetrumpareal1/status/1808085119581786375,https://pbs.twimg.com/media/GReb0yhb0Ac3fzk.jpg
yes,https://twitter.com/StephanieJPeace/status/1808472859645256072,https://pbs.twimg.com/media/GRj8eL8WQAAz56d.jpg
no,https://twitter.com/Joanhussey1/status/1816786475339399386,https://pbs.twimg.com/media/GTaExs2XAAAJYr2.png
yes,https://twitter.com/Mex_Libertario/status/1815844341601948021,https://pbs.twimg.com/media/GTMszhUX0AAU9Dj.jpg
no,https://twitter.com/Fly_Sistah/status/1807627912880836608,https://pbs.twimg.com/media/GRX8AZ5XkAA-Dt_.jpg
no,https://twitter.com/Fly_Sistah/status/1807627912880836608,https://pbs.twimg.com/media/GRX8AZiWYAAL6ZU.jpg
no,https://twitter.com/Fly_Sistah/status/1807627912880836608,https://pbs.twimg.com/media/GRX8AbiWQAA_-K3.jpg
no,https://twitter.com/Fly_Sistah/status/1807627912880836608,https://pbs.twimg.com/media/GRX8AeIXgAAkjrS.jpg
no,https://twitter.com/ZZEDITOR/status/1816059822673936762,https://pbs.twimg.com/media/GTPv8APXMAAoFyK.jpg
no,https://twitter.com/Mike_Podhorzer/status/1807816950992556354,https://pbs.twimg.com/media/GRanAK5WwAAHbjb.jpg
no,https://twitter.com/floopymichael/status/1807952428337451147,https://pbs.twimg.com/media/GRcjJyKWIAAIl0D.jpg
no,https://twitter.com/MagaXMedia/status/1808622606255321355,https://pbs.twimg.com/media/GRmErRhWkAAJNOD.jpg
no,https://twitter.com/TurboLeaks/status/1816023424365650288,https://pbs.twimg.com/media/GTPPrlaaYAAjQar.jpg
no,https://twitter.com/MettaBhavana1/status/1808081000326389824,https://pbs.twimg.com/media/GReYFecb0AEq6Vl.jpg
no,https://twitter.com/MaluSouza3011/status/1809733132041453896,https://pbs.twimg.com/media/GR12sNwacAAvmt8.jpg
no,https://twitter.com/KawaZ900i/status/1808515342664188195,https://pbs.twimg.com/media/GRkjHt-WgAE7m_W.jpg
no,https://twitter.com/TruthBombsQ/status/1808842546497368265,https://pbs.twimg.com/media/GRpMs9TWEAAFlqQ.jpg
no,https://twitter.com/debbiez49/status/1816524225827733534,https://pbs.twimg.com/media/GTWXJuuXcAAD_qD.png
no,https://twitter.com/SezinOney/status/1809516230581068247,https://pbs.twimg.com/media/GRyxa5iX0AA6ywj.jpg
no,https://twitter.com/jdvancesatire/status/1816866957364220283,https://pbs.twimg.com/media/GTbOdaoXUAAj2Md.jpg
no,https://twitter.com/jdvancesatire/status/1816866957364220283,https://pbs.twimg.com/media/GTbOdarXwAAWj_q.jpg
no,https://twitter.com/jillmcarroll47/status/1816959380702789861,https://pbs.twimg.com/media/GTcg6mnagAMIC5F.jpg
no,https://twitter.com/AhmediBerk/status/1809830047882109317,https://pbs.twimg.com/media/GR3O1ZlXYAAvfjN.jpg
no,https://twitter.com/fisco24_info/status/1808490687278858461,https://pbs.twimg.com/media/GRkMskJbcAAYOpq.jpg
no,https://twitter.com/MAGAIncWarRoom/status/1807767143645069557,https://pbs.twimg.com/media/GRZ6oc8agAA-Dbl.jpg
no,https://twitter.com/BountVest/status/1807932381896032283,https://pbs.twimg.com/media/GRcQ6wEXUAAZ5et.jpg
no,https://twitter.com/EMGENT_007/status/1815820241953513603,https://pbs.twimg.com/media/GTMW4owaYAYRDcB.jpg
no,https://twitter.com/theazmillennial/status/1816252789497925797,https://pbs.twimg.com/media/GTSgR-UaIAAZuMU.jpg
yes,https://twitter.com/jensdad4biden/status/1808147485241553170,https://pbs.twimg.com/media/GRfUjgAX0AAvv2v.jpg
no,https://twitter.com/FZabierek/status/1815667704306524202,https://pbs.twimg.com/media/GTKL_0DW8AAz2qA.jpg
no,https://twitter.com/AlmirFornari/status/1815817166953775329,https://pbs.twimg.com/media/GTMUFU8W8AAOXBC.jpg
no,https://twitter.com/NewsShinra/status/1815803199749546428,https://pbs.twimg.com/media/GTMHYfKWMAEYF2W.jpg
no,https://twitter.com/GrayHendrix/status/1808513744164495362,https://pbs.twimg.com/media/GRkhqiiXYAAUQD5.jpg
no,https://twitter.com/professorlang20/status/1807754003805065411,https://pbs.twimg.com/media/GRZurzvb0AAuecl.jpg
no,https://twitter.com/neveen___a/status/1807760052016632253,https://pbs.twimg.com/media/GRZ0Lr4bYAAGQLt.jpg
no,https://twitter.com/neveen___a/status/1807760052016632253,https://pbs.twimg.com/media/GRZ0LrMWoAAaH7N.jpg
no,https://twitter.com/neveen___a/status/1807760052016632253,https://pbs.twimg.com/media/GRZ0LrMWAAAClgt.jpg
no,https://twitter.com/HeadlineCast/status/1816948351096828368,https://pbs.twimg.com/media/GTcYRTdagAATvme.jpg
yes,https://twitter.com/ThePatriotOasis/status/1808882698087280931,https://pbs.twimg.com/media/GRpxHaVWMAEURKf.png
yes,https://twitter.com/goofrider/status/1816786364924592272,https://pbs.twimg.com/media/GTaFj7FagAEWOay.jpg
no,https://twitter.com/goofrider/status/1816786364924592272,https://pbs.twimg.com/media/GTaFj7FagAA1Tah.jpg
no,https://twitter.com/TheThinLine123/status/1816470944640332193,https://pbs.twimg.com/media/GTVmsmTXIAAskMt.jpg
no,https://twitter.com/BMaga03/status/1808672850225553452,https://pbs.twimg.com/media/GRmyX3iWAAABuJ5.jpg
no,https://twitter.com/NahBabyNah/status/1808174736343814338,https://pbs.twimg.com/media/GRftVywb0AAgnXf.jpg
no,https://twitter.com/I_P_R/status/1808174385280475291,https://pbs.twimg.com/media/GRfs_y7aYAIp35g.png
no,https://twitter.com/MennaFini/status/1816132443990286443,https://pbs.twimg.com/media/GTQy1KzWcAACBhz.jpg
no,https://twitter.com/JamesKi26687305/status/1816245964694512096,https://pbs.twimg.com/media/GTSZ9u5XQAAh3t6.jpg
no,https://twitter.com/TracyAMHall1/status/1808615745347031306,https://pbs.twimg.com/media/GRl-bWTbMAIzxVv.jpg
no,https://twitter.com/KINGTRUMPUSLIAR/status/1815827355019145634,https://pbs.twimg.com/media/GTMdW2oboAAbzK3.jpg
no,https://twitter.com/GlennChais67993/status/1809899011035238704,https://pbs.twimg.com/media/GR4NjpnXAAAPWFq.jpg
no,https://twitter.com/funnily22/status/1808830044678021512,https://pbs.twimg.com/media/GRpBVsMXQAAxr8T.jpg
no,https://twitter.com/jr_mcclusk10289/status/1808933443167768597,https://pbs.twimg.com/media/GRqfYUxbMAQJCXX.jpg
no,https://twitter.com/galenarq/status/1808878580161745097,https://pbs.twimg.com/media/GRptTTJaUAEE-UU.jpg
no,https://twitter.com/PamRanberg/status/1815695362889261543,https://pbs.twimg.com/media/GTKlT6KWIAAn-9Y.jpg
no,https://twitter.com/MedicResQ/status/1816228085160677382,https://pbs.twimg.com/media/GTSJ0YKXcAAvQ4A.jpg
no,https://twitter.com/sophie_walsh9/status/1808674785741967680,https://pbs.twimg.com/media/GRm0ISdbMAA4EpY.jpg
no,https://twitter.com/DidacticaStar/status/1809032436921385333,https://pbs.twimg.com/media/GRr5XZxaUAA8RVm.jpg
no,https://twitter.com/DropPopNet/status/1816468639207363020,https://pbs.twimg.com/media/GTVkmU3WoAA78ah.jpg
no,https://twitter.com/DropPopNet/status/1816468639207363020,https://pbs.twimg.com/media/GTVkmVLWgAIZrCZ.jpg
no,https://twitter.com/Trump_Detester/status/1816204364236947556,https://pbs.twimg.com/media/GTR0PmLXAAAsR_8.jpg
no,https://twitter.com/bobvonchen/status/1807766784805597365,https://pbs.twimg.com/media/GRZ6TcJbcAIPTEn.jpg
no,https://twitter.com/BrandynsWisdom/status/1815853395036537210,https://pbs.twimg.com/media/GTM09m2WwAA5Pzz.jpg
no,https://twitter.com/BsalbsG/status/1816589643539996956,https://pbs.twimg.com/media/GTXSpzmawAA1fvL.jpg
yes,https://twitter.com/Bones_1919/status/1808534495101960265,https://pbs.twimg.com/media/GRk0iboXUAA43Sj.jpg
no,https://twitter.com/MeStevey1/status/1808328706655768710,https://pbs.twimg.com/media/GRh5X1Rb0AUgvNl.jpg
no,https://twitter.com/Sp0reWarden/status/1816585801280495680,https://pbs.twimg.com/media/GTXPKOUWMAAqqds.jpg
no,https://twitter.com/jcdav/status/1807597776546697448,https://pbs.twimg.com/media/GRXgmJpa4AAAXAz.jpg
no,https://twitter.com/ChrisMaley/status/1816552126455161133,https://pbs.twimg.com/media/GTWwhi0XIAEeb73.jpg
no,https://twitter.com/MAGAIncWarRoom/status/1807790555780284476,https://pbs.twimg.com/media/GRaP1hoWcAAZhCK.jpg
no,https://twitter.com/IMe199545252/status/1816889654588657979,https://pbs.twimg.com/media/GTbjNjGWcAAMZvN.jpg
no,https://twitter.com/IMe199545252/status/1816889654588657979,https://pbs.twimg.com/media/GTbjSgjXIAA7qs0.jpg
no,https://twitter.com/IMe199545252/status/1816889654588657979,https://pbs.twimg.com/media/GTbjb7xWAAA1iuu.jpg
no,https://twitter.com/IMe199545252/status/1816889654588657979,https://pbs.twimg.com/media/GTbjgUdWAAACCxr.jpg
no,https://twitter.com/YvonneTazzer527/status/1816906117324374490,https://pbs.twimg.com/media/GTbyfCJXoAAx3KI.jpg
no,https://twitter.com/Tatars1Waldemar/status/1816011658990411937,https://pbs.twimg.com/media/GTPEe8cXAAAw8Gi.png
no,https://twitter.com/Tatars1Waldemar/status/1816011658990411937,https://pbs.twimg.com/media/GTPEkMBXEAAbVKl.png
no,https://twitter.com/Tatars1Waldemar/status/1816011658990411937,https://pbs.twimg.com/media/GTPE33rXMAAo3hR.png
no,https://twitter.com/Tatars1Waldemar/status/1816011658990411937,https://pbs.twimg.com/media/GTPE99AWgAAJEVU.jpg
no,https://twitter.com/RandyEischer/status/1810002724341104757,https://pbs.twimg.com/media/GR5rwQrWMAAuHUd.jpg
yes,https://twitter.com/SaveSeals/status/1808551628045467845,https://pbs.twimg.com/media/GRlEHtCaMAANs1m.jpg
no,https://twitter.com/DButkins/status/1809063436036551089,https://pbs.twimg.com/media/GRsVktGXoAAY97W.jpg
no,https://twitter.com/rdmaquiavelo/status/1815818509617598870,https://pbs.twimg.com/media/GTMVTvsWQAAad8y.jpg
no,https://twitter.com/rjmhrt/status/1809342437330153868,https://pbs.twimg.com/media/GRwS6oJacAAzCqn.png
no,https://twitter.com/rjmhrt/status/1809342437330153868,https://pbs.twimg.com/media/GRwS6oKacAIkOIy.jpg
no,https://twitter.com/rjmhrt/status/1809342437330153868,https://pbs.twimg.com/media/GRwS6oLacAQI2Jm.jpg
no,https://twitter.com/imUrB00gieman/status/1808982759567995205,https://pbs.twimg.com/media/GRrMO7ubMAM1UP3.jpg
no,https://twitter.com/SladeAlaska/status/1809247836472832150,https://pbs.twimg.com/media/GRu9TUOawAAW2cm.jpg
no,https://twitter.com/SladeAlaska/status/1809247836472832150,https://pbs.twimg.com/media/GRu9TUMawAA_R4n.jpg
yes,https://twitter.com/geolovesdolls/status/1816204630306722241,https://pbs.twimg.com/media/GTR0ej-XIAAm2th.jpg
no,https://twitter.com/dlippman/status/1809654829972902191,https://pbs.twimg.com/media/GR0veRgXgAAYBEz.jpg
yes,https://twitter.com/StanleyMil11297/status/1815702263291367807,https://pbs.twimg.com/media/GTKrlGoaoAE3oPh.jpg
no,https://twitter.com/OpdWorld/status/1808397922444497104,https://pbs.twimg.com/media/GRi4U-eaYAAnhup.jpg
no,https://twitter.com/MrWhiteMAGA/status/1815830812870468010,https://pbs.twimg.com/media/GTMggD4WgAAgB34.jpg
yes,https://twitter.com/XT28396972/status/1810020044425818343,https://pbs.twimg.com/media/GR57oo4X0AABc_R.jpg
yes,https://twitter.com/RodPhil78212531/status/1807587282838257848,https://pbs.twimg.com/media/GRXXDJracAEvuSe.jpg
no,https://twitter.com/NarrativeFilter/status/1808204889308176845,https://pbs.twimg.com/media/GRgIwLhXYAAtK68.jpg
no,https://twitter.com/ShaunRo23154104/status/1816187721423151410,https://pbs.twimg.com/media/GTRlDgWWMAAFbly.jpg
no,https://twitter.com/ShaunRo23154104/status/1816187721423151410,https://pbs.twimg.com/media/GTRlDgWXYAAg4-X.jpg
no,https://twitter.com/ShaunRo23154104/status/1816187721423151410,https://pbs.twimg.com/media/GTRlDgUW0AAJ-df.jpg
no,https://twitter.com/RIKELOG_English/status/1808851504687731145,https://pbs.twimg.com/media/GRkZH6fbEAArTvT.jpg
no,https://twitter.com/nayrb_s/status/1816618830812336281,https://pbs.twimg.com/media/GTXtMqPagAEcnPv.jpg
no,https://twitter.com/FioreCynthia/status/1816328107697266799,https://pbs.twimg.com/media/GTTkyfNbEAAypv5.jpg
no,https://twitter.com/ConcreteL4000/status/1808175541880561700,https://pbs.twimg.com/media/GRfuEg1agAA15yK.jpg
no,https://twitter.com/KriptoSozlukTV/status/1816807809520140693,https://pbs.twimg.com/media/GTaZEJBXwAATr69.jpg
no,https://twitter.com/trumpsfixer/status/1807883964197093725,https://pbs.twimg.com/media/GRbk4gqXQAAOQeP.jpg
no,https://twitter.com/theREALhunt24/status/1807594999405846567,https://pbs.twimg.com/media/GRXeEfHb0AAR5Xf.jpg
no,https://twitter.com/BrendaMBooth50/status/1815708602759368884,https://pbs.twimg.com/media/GTKxWQNWYAAApKI.jpg
no,https://twitter.com/BrendaMBooth50/status/1815708602759368884,https://pbs.twimg.com/media/GTKxWQMW4AAYOZ9.jpg
no,https://twitter.com/BrendaMBooth50/status/1815708602759368884,https://pbs.twimg.com/media/GTKxWRBWIAAB10F.jpg
no,https://twitter.com/BrendaMBooth50/status/1815708602759368884,https://pbs.twimg.com/media/GTKxWYUXYAA8ntW.jpg
no,https://twitter.com/KATVNews/status/1809274830622990541,https://pbs.twimg.com/media/GRvV2ouacAMaPeI.jpg
no,https://twitter.com/rodvanmechelen/status/1807975084180885695,https://pbs.twimg.com/media/GRc3dxnb0AIfzxJ.jpg
no,https://twitter.com/Fxhedgers/status/1815766220072784038,https://pbs.twimg.com/media/GTLlqnAWkAAT2u-.png
no,https://twitter.com/hill_kathy67463/status/1816133122003476977,https://pbs.twimg.com/media/GTQzcxyXEAAb_6Y.jpg
no,https://twitter.com/TimothyBair/status/1816119838525296760,https://pbs.twimg.com/media/GTQnXlHXYAAXivZ.jpg
no,https://twitter.com/ericgreedy/status/1816314569712885987,https://pbs.twimg.com/media/GTTYeOMbYAAhliV.jpg
no,https://twitter.com/JohnCFischer_/status/1815635240280637651,https://pbs.twimg.com/media/GTJuoSIa8AAH0Z2.jpg
no,https://twitter.com/Pat77432407/status/1815867249430794672,https://pbs.twimg.com/media/GTNBoz5XMAABcft.jpg
no,https://twitter.com/Feckinassol/status/1816597576613089729,https://pbs.twimg.com/media/GTXZ1G-akAAKAok.jpg
no,https://twitter.com/TannionJames/status/1809445084263322101,https://pbs.twimg.com/media/GRxwtfjakAANlfv.jpg
no,https://twitter.com/HutsulPower/status/1808397380796178599,https://pbs.twimg.com/media/GRi30ClbgAAT0sr.jpg
no,https://twitter.com/MagaXMemes/status/1815846057248710678,https://pbs.twimg.com/media/GTMuXNsXsAARJ6G.jpg
yes,https://twitter.com/aaronshirtllc/status/1816007630160265363,https://pbs.twimg.com/media/GTPBTzKakAASW8Q.jpg
no,https://twitter.com/CryptoLightza/status/1816531022600896694,https://pbs.twimg.com/media/GTWdVcIWUAA0QXf.jpg
